Collision Date,Collision Time Range,Injury Type,Latitude,Longitude,Modes,Risk
2014-06-24,,Minor,49.25083594,-123.1390313,Veh-Veh,
2014-06-24,6:00-8:59,Minor,49.26550616,-123.100851,Veh-Veh,
2014-06-23,,Minor,49.22611395,-123.1164924,Veh-Veh,
2014-06-23,18:00-20:59,Minor,49.22611395,-123.1164924,Veh-Ped,
2014-06-23,15:00-17:59,Minor,49.26553315,-123.205999,Veh-Veh,
2014-06-23,,Minor,49.22611395,-123.1164924,Veh-Veh,
2014-06-23,18:00-20:59,Minor,49.23674424,-123.1279788,Veh-Veh,
2014-06-23,0:00-2:59,Severe,49.26916794,-123.1006969,Veh-Mot,
2014-06-22,18:00-20:59,Severe,49.26938917,-123.1776557,Ped-Unk,
2014-06-22,15:00-17:59,Severe,49.26201528,-123.0522047,Veh-Ped,
2014-06-21,12:00-14:59,Severe,49.26100334,-123.153034,Single Cyl,
2014-06-20,,Severe,49.2101449,-123.1171107,Veh-Mot,
2014-06-20,,Minor,49.26248975,-123.0910535,Veh-Veh,
2014-06-19,,Severe,49.22481648,-123.0547505,Veh-Ped,
2014-06-19,,Minor,49.25671752,-123.0898541,Single Cyl,
2014-06-18,0:00-2:59,Minor,49.25006258,-123.1127863,Cyl-Cyl,
2014-06-18,0:00-2:59,Minor,49.24874254,-123.0761437,Cyl-Cyl,
2014-06-18,15:00-17:59,Minor,49.27675575,-123.0772281,Veh-Veh,
2014-06-18,18:00-20:59,Severe,49.26341614,-123.1818819,Veh-Mot,
2014-06-17,6:00-8:59,Minor,49.24002845,-123.0653276,Single Cyl,
2014-06-17,18:00-20:59,Minor,49.25006258,-123.1127863,Veh-Ped,
2014-06-16,3:00-5:59,Minor,49.20457485,-123.1303776,Veh-Veh,
2014-06-16,15:00-17:59,Minor,49.26513653,-123.1253255,Veh-Ped,
2014-06-16,,Minor,49.26110495,-123.1010364,Cyl-Ped,
2014-06-15,12:00-14:59,Severe,49.22466219,-123.032207,Veh-Veh,
2014-06-14,12:00-14:59,Minor,49.24108389,-123.1184367,Veh-Veh,
2014-06-14,12:00-14:59,Minor,49.24108389,-123.1184367,Veh-Veh,
2014-06-14,9:00-11:59,Minor,49.24108389,-123.1184367,Veh-Veh,
2014-06-14,12:00-14:59,Minor,49.25009349,-123.1153591,Veh-Veh,
2014-06-14,12:00-14:59,Severe,49.24877824,-123.1010372,Single Cyl,
2014-06-14,,Severe,49.2101449,-123.1171107,Veh-Ped,
2014-06-13,15:00-17:59,Minor,49.22566311,-123.101632,Veh-Veh,
2014-06-13,12:00-14:59,Severe,49.26027355,-123.1050126,Veh-Mot,
2014-06-13,15:00-17:59,Minor,49.22616099,-123.1016026,Veh-Veh,
2014-06-13,0:00-2:59,Severe,49.26292843,-123.0697511,Veh-Veh,
2014-06-13,21:00-23:59,Minor,49.26988031,-123.0980776,Single Cyl,
2014-06-12,12:00-14:59,Minor,49.27908001,-123.1291811,Veh-Veh,
2014-06-12,,Minor,49.20698642,-123.1346548,Single Cyl,
2014-06-12,12:00-14:59,Minor,49.26340063,-123.1808802,Single Cyl,
2014-06-12,12:00-14:59,Minor,49.20698642,-123.1346548,Veh-Veh,
2014-06-12,15:00-17:59,Severe,49.26518281,-123.1827824,Veh-Veh,
2014-06-12,12:00-14:59,Minor,49.20698642,-123.1346548,Veh-Veh,
2014-06-11,18:00-20:59,Minor,49.26916794,-123.1006969,Veh-Veh,
2014-06-11,,Minor,49.23354342,-123.1161922,Veh-Cyl,
2014-06-11,,Minor,49.23539531,-123.1161186,Cyl-Ped,
2014-06-11,,Minor,49.26661123,-123.1117797,Veh-Veh,
2014-06-11,15:00-17:59,Minor,49.24108389,-123.1184367,Veh-Veh,
2014-06-10,,Minor,49.26291341,-123.1009596,Single Cyl,
2014-06-10,15:00-17:59,Minor,49.21845771,-123.1018948,Veh-Veh,
2014-06-09,0:00-2:59,Minor,49.20837856,-123.1241998,Veh-Veh,
2014-06-09,0:00-2:59,Minor,49.2330791,-123.1015186,Veh-Veh,
2014-06-09,9:00-11:59,Minor,49.2330791,-123.1015186,Veh-Mot,
2014-06-09,21:00-23:59,Minor,49.27798737,-123.1210501,Veh-Veh,
2014-06-08,18:00-20:59,Minor,49.2330791,-123.1015186,Single Cyl,
2014-06-08,21:00-23:59,Minor,49.2330791,-123.1015186,Veh-Veh,
2014-06-08,18:00-20:59,Minor,49.26238115,-123.0775006,Veh-Mot,
2014-06-07,18:00-20:59,Minor,49.27255938,-123.1537879,Cyl-Ped,
2014-06-07,15:00-17:59,Minor,49.28123838,-123.1084552,Cyl-Unk,
2014-06-07,12:00-14:59,Minor,49.27848887,-123.1091448,Veh-Veh,
2014-06-07,,Minor,49.21945281,-123.1482455,Veh-Veh,
2014-06-06,21:00-23:59,Severe,49.25060007,-123.0338047,Veh-Cyl,
2014-06-06,9:00-11:59,Severe,49.24897211,-123.0733508,Single Cyl,
2014-06-05,18:00-20:59,Minor,49.23556866,-123.1566226,Veh-Veh,
2014-06-05,9:00-11:59,Minor,49.26901158,-123.2089133,Veh-Veh,
2014-06-05,18:00-20:59,Minor,49.23556866,-123.1566226,Veh-Ped,
2014-06-05,18:00-20:59,Minor,49.22466219,-123.032207,Veh-Veh,
2014-06-04,18:00-20:59,Minor,49.24638407,-123.0677783,Veh-Ped,
2014-06-04,3:00-5:59,Minor,49.24268232,-123.0955813,Veh-Veh,
2014-06-04,9:00-11:59,Minor,49.23452274,-123.1520497,Veh-Ped,
2014-06-04,12:00-14:59,Minor,49.2757524,-123.1462382,Veh-Cyl,
2014-06-03,12:00-14:59,Minor,49.20851669,-123.1332777,Veh-Veh,
2014-06-03,6:00-8:59,Minor,49.23715842,-123.0970544,Veh-Ped,
2014-06-03,,Minor,49.26201051,-123.1009977,Veh-Veh,
2014-06-03,,Minor,49.23581782,-123.0409118,Cyl-Unk,
2014-06-02,18:00-20:59,Minor,49.26544388,-123.1445083,Veh-Ped,
2014-06-02,9:00-11:59,Minor,49.28173204,-123.1057703,Veh-Mot,
2014-06-02,18:00-20:59,Minor,49.2298159,-123.1163429,Cyl-Ped,
2014-06-02,15:00-17:59,Severe,49.26916794,-123.1006969,Veh-Ped,
2014-06-02,,Minor,49.27386837,-123.1148615,Cyl-Ped,
2014-06-01,,Minor,49.23354342,-123.1161922,Veh-Veh,
2014-06-01,12:00-14:59,Severe,49.21103142,-123.0720995,Veh-Veh,
2014-05-31,15:00-17:59,Minor,49.26247366,-123.0891189,Cyl-Cyl,
2014-05-26,21:00:00,Death,49.28592821,-123.1168091,Single Veh,
2014-05-26,,Minor,49.2619034,-123.0377797,Single Cyl,
2014-05-26,12:00-14:59,Minor,49.20515796,-123.1408777,Veh-Veh,
2014-04-30,,Minor,49.26140049,-123.0736493,Veh-Ped,
2014-04-30,6:00-8:59,Minor,49.21288192,-123.0770983,Cyl-Unk,
2014-04-30,21:00-23:59,Minor,49.26382852,-123.1529276,Veh-Mot,
2014-04-29,15:00-17:59,Minor,49.27805547,-123.1061483,Cyl-Cyl,
2014-04-29,,Minor,49.24996042,-123.1074027,Single Cyl,
2014-04-28,,Minor,49.26534695,-123.1384913,Veh-Veh,
2014-04-28,9:00-11:59,Minor,49.2330791,-123.1015186,Veh-Veh,
2014-04-28,0:00-2:59,Severe,49.25772146,-123.0659816,Veh-Veh,
2014-04-27,15:00-17:59,Severe,49.25896532,-123.0566071,Single Cyl,
2014-04-26,,Severe,49.21737186,-123.1402175,,
2014-04-26,3:00-5:59,Minor,49.21737186,-123.1402175,Cyl-Unk,
2014-04-26,21:00-23:59,Minor,49.24540492,-123.0762541,Veh-Veh,
2014-04-26,9:00-11:59,Minor,49.26329845,-123.1198719,Veh-Veh,
2014-04-26,12:00-14:59,Severe,49.28111793,-123.0235783,Veh-Veh,
2014-04-26,21:00-23:59,Minor,49.22611395,-123.1164924,Veh-Veh,
2014-04-25,18:00-20:59,Minor,49.21111851,-123.0840597,Veh-Ped,
2014-04-25,12:00-14:59,Minor,49.26279116,-123.0970278,Veh-Veh,
2014-04-25,21:00-23:59,Minor,49.22611395,-123.1164924,Veh-Veh,
2014-04-25,,Minor,49.28460194,-123.12482,Single Cyl,
2014-04-25,21:00-23:59,Minor,49.24516447,-123.0651533,Veh-Veh,
2014-04-25,18:00-20:59,Minor,49.21111851,-123.0840597,Veh-Veh,
2014-04-25,18:00-20:59,Minor,49.22611395,-123.1164924,Veh-Veh,
2014-04-24,12:00-14:59,Minor,49.2107292,-123.1301707,Cyl-Ped,
2014-04-24,15:00-17:59,Minor,49.26231941,-123.0697627,Veh-Veh,
2014-04-22,12:00-14:59,Minor,49.25775692,-123.1742075,Veh-Veh,
2014-04-22,15:00-17:59,Minor,49.25458884,-123.1389127,Veh-Cyl,
2014-04-22,,Minor,49.27731273,-123.0792765,Cyl-Unk,
2014-04-21,,Severe,49.26862298,-123.1857025,Single Cyl,
2014-04-21,9:00-11:59,Minor,49.24030608,-123.0903465,Veh-Veh,
2014-04-21,12:00-14:59,Minor,49.26226144,-123.0620261,Veh-Veh,
2014-04-21,12:00-14:59,Minor,49.2735596,-123.0986099,Veh-Veh,
2014-04-21,12:00-14:59,Minor,49.24516447,-123.0651533,Veh-Veh,
2014-04-21,12:00-14:59,Minor,49.26226144,-123.0620261,Veh-Veh,
2014-04-20,18:00-20:59,Minor,49.26259284,-123.1361317,Veh-Veh,
2014-04-20,18:00-20:59,Minor,49.26259284,-123.1361317,Veh-Veh,
2014-04-20,18:00-20:59,Minor,49.25985093,-123.0965585,Veh-Veh,
2014-04-20,21:00-23:59,Minor,49.25985093,-123.0965585,Veh-Veh,
2014-04-20,18:00-20:59,Severe,49.24030608,-123.0903465,Veh-Veh,
2014-04-20,9:00-11:59,Severe,49.28122081,-123.0934318,Veh-Mot,
2014-04-19,3:00-5:59,Minor,49.29259463,-123.1337401,Veh-Veh,
2014-04-19,18:00-20:59,Minor,49.24020915,-123.076405,Veh-Veh,
2014-04-19,0:00-2:59,Minor,49.24020915,-123.076405,Veh-Veh,
2014-04-19,9:00-11:59,Severe,49.26259284,-123.1361317,Veh-Ped,
2014-04-19,18:00-20:59,Minor,49.26735057,-123.1027788,Single Cyl,
2014-04-16,12:00-14:59,Severe,49.27150639,-123.0773295,Veh-Veh,
2014-04-15,9:00-11:59,Minor,49.26171104,-123.1386286,Veh-Veh,
2014-04-15,9:00-11:59,Severe,49.28022436,-123.0565595,Veh-Veh,
2014-04-15,12:00-14:59,Minor,49.2486426,-123.0901571,Veh-Veh,
2014-04-15,21:00-23:59,Severe,49.26231941,-123.0697627,Veh-Veh,
2014-04-15,12:00-14:59,Minor,49.27081775,-123.114945,Veh-Veh,
2014-04-14,12:00-14:59,Minor,49.31555276,-123.138343,Veh-Veh,
2014-04-14,15:00-17:59,Minor,49.24803361,-123.1204121,Veh-Veh,
2014-04-14,15:00-17:59,Minor,49.26251786,-123.0945002,Cyl-Unk,
2014-04-14,6:00-8:59,Minor,49.23999623,-123.1424071,Veh-Cyl,
2014-04-14,12:00-14:59,Minor,49.23999623,-123.1424071,Veh-Veh,
2014-04-14,6:00-8:59,Minor,49.24057473,-123.1053527,Veh-Veh,
2014-04-13,3:00-5:59,Minor,49.21935069,-123.1401475,Ped-Unk,
2014-04-13,15:00-17:59,Minor,49.21920398,-123.1285906,Veh-Veh,
2014-04-12,3:00-5:59,Minor,49.25971654,-123.0891632,Single Cyl,
2014-04-12,0:00-2:59,Minor,49.26889831,-123.1456172,Cyl-Unk,
2014-04-12,9:00-11:59,Minor,49.26231941,-123.0697627,Veh-Mot,
2014-04-11,21:00-23:59,Minor,49.22368113,-123.0975664,Veh-Veh,
2014-04-11,21:00-23:59,Minor,49.23289146,-123.0905577,Veh-Veh,
2014-04-11,21:00-23:59,Minor,49.23289146,-123.0905577,Veh-Veh,
2014-04-11,21:00-23:59,Severe,49.23289146,-123.0905577,Veh-Veh,
2014-04-11,21:00-23:59,Severe,49.26359788,-123.1385577,Veh-Veh,
2014-04-11,12:00-14:59,Minor,49.23289146,-123.0905577,Veh-Veh,
2014-04-11,9:00-11:59,Severe,49.26231941,-123.0697627,Veh-Cyl,
2014-04-10,,Severe,49.25956122,-123.0698156,Veh-Ped,
2014-04-10,21:00-23:59,Severe,49.2233957,-123.0773622,Veh-Mot,
2014-04-09,12:00-14:59,Minor,49.24143454,-123.1278187,Veh-Veh,
2014-04-08,,Severe,49.21101282,-123.0911022,Veh-Ped,
2014-04-08,15:00-17:59,Minor,49.26100379,-123.2031177,Veh-Veh,
2014-04-08,,Minor,49.26821814,-123.1007371,Single Cyl,
2014-04-07,6:00-8:59,Minor,49.24202925,-123.1494327,Veh-Veh,
2014-04-07,15:00-17:59,Minor,49.25364191,-123.0495605,Cyl-Ped,
2014-04-06,6:00-8:59,Minor,49.27444412,-123.2087161,Veh-Veh,
2014-04-05,15:00-17:59,Minor,49.27011719,-123.1006575,Veh-Ped,
2014-04-05,12:00-14:59,Minor,49.25690789,-123.115084,Veh-Veh,
2014-04-05,9:00-11:59,Severe,49.27301231,-123.0656876,Veh-Veh,
2014-04-05,9:00-11:59,Minor,49.26425389,-123.1788451,Veh-Veh,
2014-04-04,21:00-23:59,Minor,49.20457485,-123.1303776,Veh-Veh,
2014-04-04,15:00-17:59,Minor,49.28786375,-123.1241703,Veh-Cyl,
2014-04-04,6:00-8:59,Minor,49.24516447,-123.0651533,Veh-Veh,
2014-04-04,12:00-14:59,Minor,49.21298808,-123.1300958,Veh-Veh,
2014-04-04,15:00-17:59,Minor,49.2486426,-123.0901571,Cyl-Unk,
2014-04-03,18:00-20:59,Minor,49.26662585,-123.1351523,Veh-Veh,
2014-04-03,21:00-23:59,Minor,49.20457485,-123.1303776,Veh-Ped,
2014-04-03,21:00-23:59,Minor,49.20457485,-123.1303776,Veh-Veh,
2014-04-03,15:00-17:59,Minor,49.26896294,-123.2058731,Veh-Veh,
2014-04-03,15:00-17:59,Minor,49.27156176,-123.13456,Veh-Veh,
2014-04-03,15:00-17:59,Minor,49.25639713,-123.0390417,Veh-Veh,
2014-04-03,21:00-23:59,Minor,49.20457485,-123.1303776,Veh-Veh,
2014-04-02,12:00-14:59,Minor,49.27436947,-123.0656672,Veh-Ped,
2014-04-02,21:00-23:59,Minor,49.28391917,-123.0626187,Veh-Mot,
2014-04-02,,Minor,49.25660354,-123.075868,Single Cyl,
2014-04-01,,Minor,49.22529435,-123.0772914,Veh-Veh,
2014-04-01,18:00-20:59,Minor,49.25011309,-123.0760987,Veh-Veh,
2014-04-01,12:00-14:59,Minor,49.25011309,-123.0760987,Veh-Ped,
2014-04-01,18:00-20:59,Minor,49.23247416,-123.1396532,Veh-Veh,
2014-04-01,,Minor,49.22529435,-123.0772914,Veh-Veh,
2014-04-01,18:00-20:59,Minor,49.25621354,-123.0758824,Veh-Veh,
2014-03-31,18:00-20:59,Minor,49.26334913,-123.1230065,Veh-Veh,
2014-03-30,12:00-14:59,Minor,49.20937554,-123.1189441,Ped-Unk,
2014-03-30,12:00-14:59,Minor,49.24143454,-123.1278187,Veh-Veh,
2014-03-30,12:00-14:59,Minor,49.24597672,-123.1012396,Veh-Veh,
2014-03-30,9:00-11:59,Severe,49.27256468,-123.1653417,Veh-Ped,
2014-03-29,21:00-23:59,Severe,49.23296729,-123.0430923,Veh-Veh,
2014-03-29,18:00-20:59,Minor,49.2596221,-123.0775552,Veh-Ped,
2014-03-29,18:00-20:59,Minor,49.24877824,-123.1010372,Veh-Ped,
2014-03-29,15:00-17:59,Minor,49.24597672,-123.1012396,Veh-Veh,
2014-03-29,,Minor,49.26826738,-123.1115106,Single Cyl,
2014-03-28,18:00-20:59,Minor,49.22581867,-123.1084144,Veh-Veh,
2014-03-28,12:00-14:59,Minor,49.27301231,-123.0656876,Single Cyl,
2014-03-27,6:00-8:59,Minor,49.26178935,-123.1434595,Veh-Veh,
2014-03-27,9:00-11:59,Minor,49.28302436,-123.0645734,Cyl-Unk,
2014-03-27,9:00-11:59,Minor,49.26412373,-123.1712179,Veh-Veh,
2014-03-27,9:00-11:59,Minor,49.26977958,-123.1455468,Veh-Veh,
2014-03-26,,Minor,49.21712053,-123.1292895,Cyl-Unk,
2014-03-26,21:00-23:59,Severe,49.24188342,-123.05813,Veh-Ped,
2014-03-26,15:00-17:59,Minor,49.26088795,-123.1458634,Veh-Veh,
2014-03-26,18:00-20:59,Minor,49.27538076,-123.137183,Veh-Veh,
2014-03-25,9:00-11:59,Minor,49.26588639,-123.1197759,Veh-Veh,
2014-03-24,9:00-11:59,Minor,49.26321841,-123.1148834,Veh-Veh,
2014-03-24,9:00-11:59,Minor,49.25912548,-123.0285085,Veh-Veh,
2014-03-24,,Minor,49.27443982,-123.1180272,Veh-Veh,
2014-03-24,9:00-11:59,Minor,49.25814852,-123.0285177,Veh-Veh,
2014-03-23,18:00-20:59,Minor,49.24516447,-123.0651533,Veh-Veh,
2014-03-23,,Minor,49.25912548,-123.0285085,Veh-Veh,
2014-03-22,,Severe,49.24664617,-123.1852177,Veh-Veh,
2014-03-21,15:00-17:59,Minor,49.26922742,-123.0788632,Veh-Veh,
2014-03-21,21:00-23:59,Minor,49.26694759,-123.077409,Veh-Ped,
2014-03-21,,Minor,49.26826217,-123.1610598,Cyl-Ped,
2014-03-21,15:00-17:59,Minor,49.26813104,-123.1527662,Veh-Veh,
2014-03-21,9:00-11:59,Minor,49.26813104,-123.1527662,Veh-Veh,
2014-03-21,9:00-11:59,Minor,49.20937554,-123.1189441,Veh-Veh,
2014-03-20,,Minor,49.27156176,-123.13456,Veh-Veh,
2014-03-20,15:00-17:59,Minor,49.21669081,-123.0978181,Veh-Veh,
2014-03-20,18:00-20:59,Minor,49.24254389,-123.0879076,Veh-Ped,
2014-03-20,,Severe,49.27156176,-123.13456,Cyl-Unk,
2014-03-19,9:00-11:59,Minor,49.2635595,-123.1360969,Veh-Veh,
2014-03-18,18:00-20:59,Minor,49.26485742,-123.1147614,Veh-Veh,
2014-03-18,,Minor,49.27492352,-123.0999329,Single Cyl,
2014-03-17,0:00-2:59,Minor,49.24579719,-123.0665151,Veh-Veh,
2014-03-17,12:00-14:59,Minor,49.20860224,-123.1450516,Veh-Veh,
2014-03-17,15:00-17:59,Minor,49.26344486,-123.1289867,Veh-Mot,
2014-03-17,15:00-17:59,Severe,49.2537073,-123.170121,Cyl-Cyl,
2014-03-17,9:00-11:59,Minor,49.20860224,-123.1450516,Veh-Veh,
2014-03-16,21:00-23:59,Minor,49.20292174,-123.077401,Veh-Veh,
2014-03-16,18:00-20:59,Minor,49.2596221,-123.0775552,Veh-Veh,
2014-03-16,12:00-14:59,Minor,49.25658427,-123.1012275,Veh-Veh,
2014-03-16,12:00-14:59,Minor,49.27277625,-123.1000281,Veh-Veh,
2014-03-16,18:00-20:59,Minor,49.2596221,-123.0775552,Veh-Veh,
2014-03-16,21:00-23:59,Minor,49.2596221,-123.0775552,Veh-Mot,
2014-03-16,18:00-20:59,Severe,49.2596221,-123.0775552,Veh-Veh,
2014-03-16,21:00-23:59,Severe,49.2596221,-123.0775552,Veh-Veh,
2014-03-16,,Minor,49.2596221,-123.0775552,Veh-Veh,
2014-03-16,9:00-11:59,Minor,49.26785274,-123.0773916,Veh-Veh,
2014-03-16,,Minor,49.24516447,-123.0651533,Veh-Veh,
2014-03-15,0:00-2:59,Minor,49.26688469,-123.0696735,Cyl-Cyl,
2014-03-15,15:00-17:59,Minor,49.21298808,-123.1300958,Veh-Ped,
2014-03-15,,Minor,49.22558116,-123.0975287,Veh-Veh,
2014-03-15,21:00-23:59,Minor,49.25188493,-123.0652185,Veh-Veh,
2014-03-14,15:00-17:59,Minor,49.25817077,-123.0442814,Veh-Veh,
2014-03-14,12:00-14:59,Severe,49.25443175,-123.1273368,Veh-Cyl,
2014-03-14,6:00-8:59,Minor,49.27538076,-123.137183,Veh-Veh,
2014-03-13,15:00-17:59,Minor,49.27676634,-123.0998475,Veh-Veh,
2014-03-13,15:00-17:59,Minor,49.23064669,-123.1854342,Veh-Veh,
2014-03-13,6:00-8:59,Minor,49.27985054,-123.1105509,Veh-Veh,
2014-03-13,12:00-14:59,Minor,49.26152507,-123.0891346,Veh-Veh,
2014-03-12,18:00-20:59,Minor,49.26214928,-123.0566011,Cyl-Unk,
2014-03-11,6:00-8:59,Minor,49.26318198,-123.1128997,Veh-Cyl,
2014-03-11,18:00-20:59,Severe,49.25658427,-123.1012275,Veh-Cyl,
2014-03-10,9:00-11:59,Minor,49.25011309,-123.0760987,Veh-Veh,
2014-03-10,9:00-11:59,Minor,49.2635524,-123.1908632,Veh-Veh,
2014-03-09,12:00-14:59,Minor,49.27213562,-123.0695747,Veh-Veh,
2014-03-09,21:00-23:59,Minor,49.24877824,-123.1010372,Veh-Veh,
2014-03-08,08:00:00,Death,49.2840376,-123.1119042,Single Ped,
2014-03-08,18:00-20:59,Minor,49.24877824,-123.1010372,Ped-Unk,
2014-03-08,18:00-20:59,Minor,49.2840376,-123.1119042,Single Cyl,
2014-03-08,6:00-8:59,Severe,49.24952364,-123.1460809,Veh-Ped,
2014-03-08,18:00-20:59,Severe,49.25658427,-123.1012275,Veh-Ped,
2014-03-08,21:00-23:59,Minor,49.24799074,-123.1011052,Veh-Veh,
2014-03-06,15:00-17:59,Minor,49.28481882,-123.0616354,Veh-Ped,
2014-03-06,15:00-17:59,Minor,49.26359788,-123.1385577,Cyl-Unk,
2014-03-06,,Minor,49.20853614,-123.1345992,Veh-Ped,
2014-03-06,,Minor,49.27757399,-123.0704721,Veh-Mot,
2014-03-04,15:00-17:59,Severe,49.22611395,-123.1164924,Veh-Ped,
2014-03-04,,Minor,49.28712481,-123.1252871,Veh-Veh,
2014-03-03,15:00-17:59,Minor,49.28460194,-123.12482,Veh-Veh,
2014-03-02,18:00-20:59,Minor,49.25011309,-123.0760987,Veh-Ped,
2014-03-02,18:00-20:59,Minor,49.26794008,-123.1408584,Veh-Ped,
2014-02-28,15:00-17:59,Minor,49.24328535,-123.1013584,Veh-Veh,
2014-02-28,12:00-14:59,Severe,49.25970052,-123.0872288,Veh-Ped,
2014-02-28,,Minor,49.26348277,-123.1313576,Veh-Veh,
2014-02-27,9:00-11:59,Minor,49.21693867,-123.1168544,Veh-Mot,
2014-02-27,9:00-11:59,Minor,49.27970704,-123.1076172,Veh-Veh,
2014-02-27,0:00-2:59,Minor,49.21693867,-123.1168544,Veh-Veh,
2014-02-27,,Severe,49.26813104,-123.1527662,Single Cyl,
2014-02-27,12:00-14:59,Minor,49.28364146,-123.099547,Cyl-Ped,
2014-02-26,18:00-20:59,Minor,49.26359788,-123.1385577,Veh-Veh,
2014-02-26,0:00-2:59,Minor,49.26731409,-123.1007751,Veh-Veh,
2014-02-26,15:00-17:59,Minor,49.25458884,-123.1389127,Veh-Veh,
2014-02-26,18:00-20:59,Minor,49.27126361,-123.065721,Veh-Ped,
2014-02-25,12:00-14:59,Minor,49.22696578,-123.1398433,Veh-Veh,
2014-02-25,,Minor,49.2631132,-123.1094531,Veh-Veh,
2014-02-25,12:00-14:59,Severe,49.22581867,-123.1084144,Veh-Veh,
2014-02-24,15:00-17:59,Minor,49.23543143,-123.1016028,Veh-Veh,
2014-02-23,18:00-20:59,Minor,49.2633302,-123.1218226,Veh-Veh,
2014-02-23,12:00-14:59,Minor,49.25443175,-123.1273368,Veh-Veh,
2014-02-23,12:00-14:59,Severe,49.2631132,-123.1094531,Veh-Veh,
2014-02-23,12:00-14:59,Minor,49.22637804,-123.1235868,Veh-Veh,
2014-02-22,,Minor,49.21737186,-123.1402175,Veh-Ped,
2014-02-21,18:00-20:59,Minor,49.22536731,-123.082125,Veh-Veh,
2014-02-21,18:00-20:59,Minor,49.22536731,-123.082125,Veh-Veh,
2014-02-21,12:00-14:59,Minor,49.22536731,-123.082125,Veh-Cyl,
2014-02-21,12:00-14:59,Minor,49.27671635,-123.0742256,Veh-Veh,
2014-02-20,3:00-5:59,Minor,49.23271452,-123.077031,Veh-Veh,
2014-02-19,21:00-23:59,Minor,49.21905358,-123.1167711,Veh-Ped,
2014-02-19,21:00-23:59,Minor,49.24030608,-123.0903465,Veh-Veh,
2014-02-19,18:00-20:59,Severe,49.26321841,-123.1148834,Veh-Veh,
2014-02-18,18:00-20:59,Minor,49.2496647,-123.1488089,Veh-Veh,
2014-02-17,,Minor,49.26889831,-123.1456172,Cyl-Cyl,
2014-02-16,6:00-8:59,Minor,49.26363738,-123.1410197,Veh-Veh,
2014-02-15,18:00-20:59,Minor,49.23289146,-123.0905577,Veh-Ped,
2014-02-15,18:00-20:59,Severe,49.26321841,-123.1148834,Veh-Mot,
2014-02-15,21:00-23:59,Minor,49.23751127,-123.0653975,Cyl-Unk,
2014-02-15,12:00-14:59,Severe,49.23289146,-123.0905577,Veh-Veh,
2014-02-14,15:00-17:59,Minor,49.24050232,-123.1014864,Veh-Veh,
2014-02-12,18:00-20:59,Minor,49.23354342,-123.1161922,Veh-Ped,
2014-02-11,6:00-8:59,Minor,49.26524822,-123.0910115,Veh-Veh,
2014-02-11,0:00-2:59,Minor,49.26047246,-123.119976,Veh-Ped,
2014-02-11,12:00-14:59,Minor,49.25388791,-123.1008753,Cyl-Ped,
2014-02-11,6:00-8:59,Minor,49.22696578,-123.1398433,Single Cyl,
2014-02-11,6:00-8:59,Minor,49.26340797,-123.0871579,Cyl-Unk,
2014-02-11,,Minor,49.23433032,-123.139588,Single Cyl,
2014-02-11,6:00-8:59,Minor,49.2516934,-123.0760439,Veh-Veh,
2014-02-10,15:00-17:59,Severe,49.20292174,-123.077401,Veh-Ped,
2014-02-10,15:00-17:59,Minor,49.22679306,-123.1350834,Veh-Veh,
2014-02-10,12:00-14:59,Minor,49.22611395,-123.1164924,Veh-Ped,
2014-02-09,18:00-20:59,Minor,49.26896294,-123.2058731,Cyl-Unk,
2014-02-08,15:00-17:59,Minor,49.26425389,-123.1788451,Veh-Veh,
2014-02-08,3:00-5:59,Minor,49.25815019,-123.033772,Veh-Veh,
2014-02-08,9:00-11:59,Severe,49.26949006,-123.0442155,Veh-Veh,
2014-02-08,,Minor,49.25815019,-123.033772,Veh-Cyl,
2014-02-08,18:00-20:59,Minor,49.225329,-123.080051,Cyl-Ped,
2014-02-07,,Minor,49.26329845,-123.1198719,Veh-Veh,
2014-02-07,9:00-11:59,Minor,49.27675575,-123.0772281,Veh-Veh,
2014-02-07,12:00-14:59,Minor,49.26826738,-123.1115106,Veh-Veh,
2014-02-06,6:00-8:59,Minor,49.2107292,-123.1301707,Veh-Ped,
2014-02-06,9:00-11:59,Minor,49.21825543,-123.0909531,Veh-Veh,
2014-02-06,15:00-17:59,Minor,49.21920398,-123.1285906,Veh-Veh,
2014-02-05,9:00-11:59,Severe,49.23271452,-123.077031,Veh-Veh,
2014-02-05,,Minor,49.2538476,-123.0837009,Veh-Veh,
2014-02-05,12:00-14:59,Minor,49.2633302,-123.1218226,Ped-Unk,
2014-02-05,12:00-14:59,Minor,49.24608811,-123.0901987,Veh-Veh,
2014-02-05,12:00-14:59,Minor,49.2596221,-123.0775552,Veh-Veh,
2014-02-05,9:00-11:59,Minor,49.26250576,-123.092989,Veh-Veh,
2014-02-04,,Severe,49.26425389,-123.1788451,Veh-Ped,
2014-02-03,,Minor,49.22170636,-123.1400535,Veh-Cyl,
2014-02-03,9:00-11:59,Minor,49.21288192,-123.0770983,Veh-Veh,
2014-02-03,6:00-8:59,Minor,49.24912885,-123.1678588,Ped-Unk,
2014-02-03,12:00-14:59,Minor,49.25976349,-123.0949694,Veh-Veh,
2014-02-03,9:00-11:59,Minor,49.2624208,-123.1254257,Veh-Veh,
2014-02-02,18:00-20:59,Severe,49.27492352,-123.0999329,Veh-Ped,
2014-02-02,18:00-20:59,Minor,49.21812717,-123.0770252,Veh-Veh,
